event_id,role_id,candidate_id,source,stage,event_age_days,profile_complete_pct,duplicate_candidate_flag,missing_rate_flag,location_mismatch_flag,skill_taxonomy_gap_flag,estimated_margin_value
EVT00963,REQ025,CAND00963,LinkedIn,applied,14,0.96,0,0,0,0,16695
EVT00964,REQ025,CAND00964,Talent pool,submitted,8,0.82,0,0,0,0,19080
EVT00965,REQ025,CAND00965,LinkedIn,applied,22,0.7,0,1,0,0,21870
EVT00966,REQ025,CAND00966,Talent pool,applied,22,0.63,0,0,0,0,19395
EVT00967,REQ025,CAND00967,LinkedIn,applied,18,0.59,0,1,0,0,13770
EVT00968,REQ025,CAND00968,Talent pool,submitted,11,0.85,0,0,0,0,18900
EVT00969,REQ025,CAND00969,LinkedIn,interview,16,0.78,0,0,0,0,16515
EVT00970,REQ025,CAND00970,Referral,interview,8,0.84,0,0,0,0,22185
EVT00971,REQ025,CAND00971,Talent pool,submitted,26,0.89,0,0,0,0,23400
EVT00972,REQ025,CAND00972,Recruiter outreach,submitted,10,0.79,0,0,1,0,11610
EVT00973,REQ025,CAND00973,Job board,screened,18,0.8,0,0,0,1,11025
EVT00974,REQ025,CAND00974,Talent pool,applied,14,0.65,0,0,0,0,19395
EVT00975,REQ025,CAND00975,LinkedIn,applied,4,0.8,0,0,0,0,6795
EVT00976,REQ025,CAND00976,LinkedIn,applied,1,0.71,0,0,1,0,19980
EVT00977,REQ025,CAND00977,Job board,applied,19,0.78,0,0,1,0,18495
EVT00978,REQ025,CAND00978,Job board,applied,18,0.92,0,0,0,0,19530
EVT00979,REQ025,CAND00979,Community event,submitted,10,0.79,0,0,0,0,17235
EVT00980,REQ025,CAND00980,Talent pool,applied,16,0.71,0,0,0,0,15525
EVT00981,REQ025,CAND00981,Talent pool,applied,15,0.65,0,1,0,0,6885
EVT00982,REQ025,CAND00982,Talent pool,submitted,26,0.66,0,0,0,0,23310
EVT00983,REQ025,CAND00983,LinkedIn,applied,21,0.71,0,0,0,0,19440
EVT00984,REQ025,CAND00984,Talent pool,applied,5,0.84,0,0,0,0,9000
EVT00985,REQ025,CAND00985,Job board,qualified,7,0.97,0,0,0,0,16245
EVT00986,REQ025,CAND00986,Recruiter outreach,offer,10,0.77,0,0,0,0,15165
EVT00987,REQ026,CAND00987,Job board,qualified,51,0.64,0,0,0,0,7413
EVT00988,REQ026,CAND00988,Referral,submitted,23,0.59,0,0,0,0,7098
EVT00989,REQ026,CAND00989,LinkedIn,submitted,17,0.62,0,0,0,0,5124
EVT00990,REQ026,CAND00990,Talent pool,applied,49,0.86,0,0,0,0,9912
EVT00991,REQ026,CAND00991,Talent pool,offer,3,0.85,0,0,0,1,5481
EVT00992,REQ026,CAND00992,Job board,qualified,49,0.89,0,0,0,1,4137
EVT00993,REQ026,CAND00993,Job board,interview,34,0.9,0,0,0,0,5313
EVT00994,REQ026,CAND00994,Recruiter outreach,screened,44,0.88,0,0,0,0,5880
EVT00995,REQ026,CAND00995,LinkedIn,offer,14,0.77,0,0,0,0,6090
EVT00996,REQ026,CAND00996,Community event,applied,41,0.75,0,0,0,0,6762
EVT00997,REQ026,CAND00997,Talent pool,submitted,36,0.76,0,1,0,0,2856
EVT00998,REQ026,CAND00998,Recruiter outreach,offer,4,0.89,0,0,0,0,8589
EVT00999,REQ026,CAND00999,Job board,applied,36,0.97,0,0,0,0,9072
EVT01000,REQ026,CAND01000,LinkedIn,screened,47,0.64,0,0,0,0,6069
EVT01001,REQ026,CAND01001,Talent pool,applied,27,0.95,0,0,0,0,6825
EVT01002,REQ026,CAND01002,Referral,screened,16,0.94,0,1,0,0,8799
EVT01003,REQ026,CAND01003,LinkedIn,screened,22,0.96,0,0,0,0,10206
EVT01004,REQ026,CAND01004,LinkedIn,interview,38,0.98,0,0,0,1,2940
EVT01005,REQ026,CAND01005,Job board,submitted,13,0.66,0,0,0,0,4263
EVT01006,REQ026,CAND01006,LinkedIn,qualified,28,0.63,0,0,0,0,6552
EVT01007,REQ026,CAND01007,Recruiter outreach,applied,12,0.67,0,0,1,0,6594
EVT01008,REQ026,CAND01008,LinkedIn,screened,10,0.9,0,0,0,0,3801
EVT01009,REQ026,CAND01009,Talent pool,offer,5,0.92,0,0,0,0,6384
EVT01010,REQ026,CAND01010,Job board,qualified,6,0.73,0,1,0,0,5838
EVT01011,REQ026,CAND01011,Job board,submitted,41,0.92,0,0,0,1,7581
EVT01012,REQ026,CAND01012,Community event,applied,11,0.82,0,0,1,0,3885
EVT01013,REQ026,CAND01013,LinkedIn,qualified,47,0.86,0,1,0,0,6510
EVT01014,REQ026,CAND01014,Recruiter outreach,screened,51,0.92,0,0,0,0,4452
EVT01015,REQ026,CAND01015,Recruiter outreach,qualified,23,0.96,0,1,0,0,5355
EVT01016,REQ026,CAND01016,Referral,screened,9,0.96,1,1,0,0,3003
EVT01017,REQ026,CAND01017,Talent pool,qualified,14,0.62,0,0,1,0,3213
EVT01018,REQ026,CAND01018,Job board,applied,38,0.92,0,0,0,0,2520
EVT01019,REQ026,CAND01019,Job board,qualified,39,0.86,0,0,0,0,3549
EVT01020,REQ026,CAND01020,Talent pool,qualified,9,0.67,0,0,0,0,3402
EVT01021,REQ026,CAND01021,Talent pool,submitted,46,0.86,0,0,0,0,6048
EVT01022,REQ026,CAND01022,Job board,screened,8,0.72,0,0,0,0,6531
EVT01023,REQ026,CAND01023,Job board,screened,3,0.91,0,1,0,0,4473
EVT01024,REQ026,CAND01024,Talent pool,applied,30,0.78,0,0,0,1,6216
EVT01025,REQ026,CAND01025,Recruiter outreach,applied,16,0.81,0,0,0,0,3780
EVT01026,REQ026,CAND01026,Talent pool,submitted,21,0.92,0,0,0,0,7749
EVT01027,REQ026,CAND01027,Job board,submitted,50,0.73,0,0,0,0,9408
EVT01028,REQ026,CAND01028,Job board,applied,45,0.7,0,0,0,0,6237
EVT01029,REQ027,CAND01029,Job board,qualified,32,0.66,0,0,0,0,10296
EVT01030,REQ027,CAND01030,Referral,applied,33,0.8,0,0,0,0,8624
EVT01031,REQ027,CAND01031,LinkedIn,qualified,10,0.85,0,0,0,0,9592
EVT01032,REQ027,CAND01032,Recruiter outreach,applied,12,0.7,0,0,0,0,7150
EVT01033,REQ027,CAND01033,Recruiter outreach,applied,19,0.58,0,0,0,0,5456
EVT01034,REQ027,CAND01034,Talent pool,screened,26,0.64,0,0,0,1,8052
EVT01035,REQ027,CAND01035,Talent pool,submitted,26,0.74,0,0,0,0,4818
EVT01036,REQ027,CAND01036,LinkedIn,applied,37,0.98,0,0,0,0,4334
EVT01037,REQ027,CAND01037,LinkedIn,applied,33,0.62,0,0,0,0,9702
EVT01038,REQ027,CAND01038,LinkedIn,screened,9,0.61,0,0,0,0,11132
EVT01039,REQ027,CAND01039,LinkedIn,interview,7,0.84,0,0,0,0,7436
EVT01040,REQ027,CAND01040,Recruiter outreach,screened,6,0.62,0,0,0,0,10868
EVT01041,REQ027,CAND01041,Job board,screened,27,0.76,0,0,0,0,9812
EVT01042,REQ027,CAND01042,Talent pool,applied,21,0.76,0,0,0,0,5456
EVT01043,REQ027,CAND01043,Referral,placed,37,0.76,0,0,0,0,5632
EVT01044,REQ027,CAND01044,Talent pool,applied,33,0.95,0,0,0,0,10142
EVT01045,REQ027,CAND01045,Job board,qualified,7,0.99,0,0,0,0,5324
EVT01046,REQ027,CAND01046,Talent pool,qualified,22,0.85,0,0,0,0,7590
EVT01047,REQ027,CAND01047,Job board,interview,27,0.86,0,0,0,0,2926
EVT01048,REQ027,CAND01048,LinkedIn,applied,1,0.89,0,0,0,0,5478
EVT01049,REQ027,CAND01049,Talent pool,qualified,20,0.77,0,0,0,0,9790
EVT01050,REQ027,CAND01050,Talent pool,applied,25,0.9,0,0,0,0,11418
EVT01051,REQ027,CAND01051,Recruiter outreach,submitted,14,0.71,0,0,0,0,6072
EVT01052,REQ027,CAND01052,Talent pool,applied,24,0.66,0,0,0,0,10604
EVT01053,REQ027,CAND01053,LinkedIn,qualified,1,0.63,0,0,0,0,9174
EVT01054,REQ027,CAND01054,Job board,qualified,4,0.66,0,0,0,0,3652
EVT01055,REQ027,CAND01055,Recruiter outreach,screened,22,0.75,0,0,0,0,6974
EVT01056,REQ027,CAND01056,Community event,applied,5,0.72,0,0,0,0,5170
EVT01057,REQ027,CAND01057,Referral,qualified,14,0.68,0,0,0,0,5170
EVT01058,REQ027,CAND01058,Recruiter outreach,qualified,30,0.93,0,0,0,0,7304
EVT01059,REQ027,CAND01059,Community event,screened,36,0.95,0,0,0,0,6996
EVT01060,REQ027,CAND01060,Talent pool,submitted,15,0.71,0,0,0,0,6644
EVT01061,REQ027,CAND01061,Talent pool,applied,37,0.63,0,0,0,0,8338
EVT01062,REQ028,CAND01062,LinkedIn,qualified,20,0.99,0,0,0,0,8190
EVT01063,REQ028,CAND01063,Job board,qualified,5,0.59,1,0,0,0,12215
EVT01064,REQ028,CAND01064,Referral,screened,2,0.98,0,0,0,0,9135
EVT01065,REQ028,CAND01065,Recruiter outreach,screened,4,0.99,0,0,0,0,8050
EVT01066,REQ028,CAND01066,LinkedIn,screened,16,0.98,0,0,0,0,6755
EVT01067,REQ028,CAND01067,Community event,submitted,24,0.73,0,0,0,1,6335
EVT01068,REQ028,CAND01068,Referral,submitted,19,0.9,0,0,0,0,7385
EVT01069,REQ028,CAND01069,Referral,submitted,12,0.82,0,0,0,1,16450
EVT01070,REQ028,CAND01070,Job board,qualified,11,0.65,0,0,0,1,11900
EVT01071,REQ028,CAND01071,Job board,interview,20,0.61,0,0,0,0,12285
EVT01072,REQ028,CAND01072,Job board,submitted,11,0.62,1,0,0,1,4200
EVT01073,REQ028,CAND01073,Job board,offer,18,0.74,1,0,1,0,5425
EVT01074,REQ028,CAND01074,LinkedIn,offer,21,0.96,0,0,0,0,14945
EVT01075,REQ028,CAND01075,LinkedIn,qualified,26,0.92,0,0,0,0,4725
EVT01076,REQ028,CAND01076,Recruiter outreach,screened,9,0.63,0,0,0,0,16415
EVT01077,REQ028,CAND01077,Job board,applied,10,0.97,0,0,0,0,15995
EVT01078,REQ028,CAND01078,LinkedIn,screened,11,0.64,0,0,0,0,12985
EVT01079,REQ028,CAND01079,Job board,applied,21,0.88,0,0,0,0,14770
EVT01080,REQ028,CAND01080,Job board,applied,17,0.8,0,0,0,0,17745
EVT01081,REQ028,CAND01081,LinkedIn,screened,13,0.75,0,0,0,0,10955
EVT01082,REQ028,CAND01082,Referral,applied,25,0.9,0,0,0,0,17990
EVT01083,REQ028,CAND01083,Referral,screened,23,0.96,0,0,1,0,13895
EVT01084,REQ028,CAND01084,LinkedIn,applied,11,0.98,1,1,0,0,5110
EVT01085,REQ028,CAND01085,Talent pool,submitted,21,0.87,0,0,0,0,8015
EVT01086,REQ028,CAND01086,Recruiter outreach,applied,6,0.82,0,0,1,0,15155
EVT01087,REQ028,CAND01087,Recruiter outreach,applied,7,0.86,0,0,0,1,10115
EVT01088,REQ028,CAND01088,Community event,placed,4,0.83,0,0,0,1,15330
EVT01089,REQ028,CAND01089,Recruiter outreach,screened,6,0.97,0,0,0,0,15890
EVT01090,REQ028,CAND01090,LinkedIn,submitted,6,0.92,0,0,0,0,12915
EVT01091,REQ028,CAND01091,Referral,applied,22,0.67,0,1,0,0,15610
EVT01092,REQ028,CAND01092,LinkedIn,applied,23,0.69,0,1,0,0,16380
EVT01093,REQ028,CAND01093,Talent pool,screened,24,0.63,0,0,0,0,7805
EVT01094,REQ028,CAND01094,Job board,offer,3,0.63,0,0,0,0,4865
EVT01095,REQ028,CAND01095,LinkedIn,submitted,14,0.89,0,0,0,0,12110
EVT01096,REQ028,CAND01096,Referral,screened,10,0.6,0,0,0,0,4445
EVT01097,REQ028,CAND01097,LinkedIn,offer,20,0.6,0,0,0,0,10990
EVT01098,REQ028,CAND01098,LinkedIn,applied,14,0.59,0,0,0,0,12075
EVT01099,REQ028,CAND01099,LinkedIn,applied,1,0.63,0,0,0,0,5355
EVT01100,REQ028,CAND01100,Job board,qualified,4,0.96,0,0,0,0,16450
EVT01101,REQ028,CAND01101,LinkedIn,applied,7,0.9,0,0,0,0,4830
EVT01102,REQ028,CAND01102,Referral,screened,9,0.87,0,0,0,0,11130
EVT01103,REQ028,CAND01103,Talent pool,qualified,14,0.78,0,0,0,0,6930
EVT01104,REQ028,CAND01104,Recruiter outreach,qualified,12,1.0,0,0,0,0,7070
EVT01105,REQ028,CAND01105,Referral,qualified,17,0.94,0,0,0,0,11375
EVT01106,REQ028,CAND01106,Job board,applied,14,0.77,0,0,0,0,11130
EVT01107,REQ028,CAND01107,LinkedIn,qualified,22,0.66,0,0,0,0,7665
EVT01108,REQ029,CAND01108,Talent pool,interview,13,0.74,0,0,0,0,13019
EVT01109,REQ029,CAND01109,LinkedIn,applied,19,0.75,0,0,0,0,10434
EVT01110,REQ029,CAND01110,Job board,applied,14,0.59,0,0,0,0,10575
EVT01111,REQ029,CAND01111,Talent pool,qualified,12,0.82,0,0,0,0,10387
EVT01112,REQ029,CAND01112,LinkedIn,applied,19,0.97,0,0,0,0,20351
EVT01113,REQ029,CAND01113,Job board,qualified,1,0.72,1,0,1,1,7802
EVT01114,REQ029,CAND01114,Recruiter outreach,qualified,11,0.84,0,0,0,0,13207
EVT01115,REQ029,CAND01115,Recruiter outreach,screened,17,0.65,0,0,0,0,9259
EVT01116,REQ029,CAND01116,Referral,applied,8,0.87,0,0,0,0,11609
EVT01117,REQ029,CAND01117,Talent pool,placed,12,0.78,0,0,0,0,17108
EVT01118,REQ029,CAND01118,Referral,applied,5,0.77,0,0,0,0,6110
EVT01119,REQ029,CAND01119,Recruiter outreach,placed,2,0.65,0,0,0,0,20633
EVT01120,REQ029,CAND01120,Job board,qualified,20,0.71,0,0,0,0,22748
EVT01121,REQ029,CAND01121,Talent pool,submitted,18,0.76,0,0,0,0,9682
EVT01122,REQ029,CAND01122,LinkedIn,qualified,10,0.96,0,0,0,1,6862
EVT01123,REQ029,CAND01123,Talent pool,screened,21,0.77,0,0,0,0,7567
EVT01124,REQ029,CAND01124,Referral,qualified,9,0.74,0,0,1,0,16920
EVT01125,REQ029,CAND01125,Referral,qualified,13,0.75,0,0,0,0,13865
EVT01126,REQ029,CAND01126,LinkedIn,applied,14,0.97,0,0,0,1,7661
EVT01127,REQ029,CAND01127,Recruiter outreach,submitted,3,0.68,0,0,1,0,9870
EVT01128,REQ029,CAND01128,LinkedIn,qualified,0,0.89,0,0,0,1,13818
EVT01129,REQ029,CAND01129,Job board,interview,10,0.91,0,0,0,0,8178
EVT01130,REQ029,CAND01130,Referral,screened,2,0.58,0,0,0,0,22137
EVT01131,REQ029,CAND01131,Referral,applied,6,0.88,0,0,0,0,17531
EVT01132,REQ029,CAND01132,LinkedIn,screened,5,0.79,0,0,0,1,7520
EVT01133,REQ029,CAND01133,LinkedIn,applied,2,0.66,0,0,0,0,13348
EVT01134,REQ029,CAND01134,LinkedIn,submitted,20,0.7,0,0,0,0,15886
EVT01135,REQ029,CAND01135,LinkedIn,applied,9,0.9,0,1,0,0,7191
EVT01136,REQ029,CAND01136,Job board,applied,21,0.9,0,1,0,0,22842
EVT01137,REQ029,CAND01137,Community event,qualified,21,0.83,0,0,0,0,7191
EVT01138,REQ029,CAND01138,Talent pool,screened,9,0.9,0,0,0,0,13160
EVT01139,REQ029,CAND01139,Talent pool,screened,14,0.72,0,0,0,0,15322
EVT01140,REQ029,CAND01140,Recruiter outreach,qualified,0,0.95,0,0,0,0,13254
EVT01141,REQ029,CAND01141,Recruiter outreach,qualified,5,0.64,0,0,0,0,10058
EVT01142,REQ029,CAND01142,Referral,applied,5,0.71,0,0,0,0,18847
EVT01143,REQ029,CAND01143,LinkedIn,applied,15,0.99,0,0,0,0,7050
EVT01144,REQ029,CAND01144,Referral,qualified,16,0.98,0,0,0,0,10810
EVT01145,REQ029,CAND01145,Referral,qualified,13,0.84,0,0,0,0,20022
EVT01146,REQ029,CAND01146,LinkedIn,applied,15,0.61,0,0,0,0,16356
EVT01147,REQ029,CAND01147,LinkedIn,qualified,20,0.96,0,0,0,0,17061
EVT01148,REQ029,CAND01148,Job board,submitted,10,0.91,0,0,0,0,19411
EVT01149,REQ029,CAND01149,LinkedIn,placed,15,0.95,0,0,0,0,13160
EVT01150,REQ029,CAND01150,Referral,qualified,19,0.96,0,0,1,0,23124
EVT01151,REQ029,CAND01151,Job board,applied,1,0.78,0,0,0,0,10998
EVT01152,REQ029,CAND01152,LinkedIn,screened,10,0.78,0,0,0,0,13160
EVT01153,REQ029,CAND01153,Job board,screened,3,0.7,0,0,0,0,7097
EVT01154,REQ029,CAND01154,LinkedIn,submitted,0,0.71,0,0,0,0,10528
EVT01155,REQ029,CAND01155,Referral,applied,4,0.77,0,0,1,0,14805
EVT01156,REQ029,CAND01156,Job board,screened,19,0.77,0,0,0,0,9541
EVT01157,REQ029,CAND01157,LinkedIn,screened,4,0.71,1,1,0,0,22936
EVT01158,REQ029,CAND01158,Referral,qualified,1,0.85,0,0,0,0,13395
EVT01159,REQ029,CAND01159,Job board,screened,2,0.97,0,1,0,0,8977
EVT01160,REQ029,CAND01160,Job board,applied,10,0.61,0,0,0,0,13865
EVT01161,REQ029,CAND01161,Job board,submitted,4,0.81,0,0,0,0,7755
EVT01162,REQ030,CAND01162,LinkedIn,applied,21,0.81,0,0,0,1,3796
EVT01163,REQ030,CAND01163,Talent pool,screened,4,0.79,0,1,0,0,7410
EVT01164,REQ030,CAND01164,Talent pool,qualified,22,0.87,0,0,0,1,10426
EVT01165,REQ030,CAND01165,LinkedIn,applied,2,0.82,1,0,0,0,8008
EVT01166,REQ030,CAND01166,Recruiter outreach,qualified,19,0.7,0,0,1,0,10504
EVT01167,REQ030,CAND01167,LinkedIn,qualified,8,0.74,0,0,0,0,11778
EVT01168,REQ030,CAND01168,Referral,applied,5,0.63,0,0,0,0,8268
EVT01169,REQ030,CAND01169,Talent pool,submitted,22,0.86,0,0,0,0,10998
EVT01170,REQ030,CAND01170,LinkedIn,submitted,8,0.67,1,0,0,0,3432
EVT01171,REQ030,CAND01171,LinkedIn,qualified,23,0.72,0,0,0,0,8320
EVT01172,REQ030,CAND01172,LinkedIn,screened,7,0.61,0,0,0,0,4524
EVT01173,REQ030,CAND01173,Recruiter outreach,interview,9,0.77,0,0,0,0,12818
EVT01174,REQ030,CAND01174,LinkedIn,screened,11,0.61,1,0,0,0,8658
EVT01175,REQ030,CAND01175,LinkedIn,screened,25,0.96,1,0,0,0,4706
EVT01176,REQ030,CAND01176,Talent pool,interview,0,0.63,0,1,0,0,12766
EVT01177,REQ030,CAND01177,Recruiter outreach,applied,15,0.61,0,0,0,0,12324
EVT01178,REQ030,CAND01178,Referral,applied,13,0.65,0,1,0,0,3276
EVT01179,REQ030,CAND01179,Referral,screened,15,0.67,0,0,0,0,6656
EVT01180,REQ030,CAND01180,LinkedIn,applied,20,0.6,0,0,0,1,10608
EVT01181,REQ030,CAND01181,Job board,submitted,1,0.7,0,0,0,0,4290
EVT01182,REQ030,CAND01182,Job board,screened,17,0.81,0,0,0,0,7384
EVT01183,REQ030,CAND01183,LinkedIn,submitted,9,0.64,0,0,0,0,12064
EVT01184,REQ030,CAND01184,Job board,submitted,4,0.72,0,0,0,0,7878
EVT01185,REQ030,CAND01185,Job board,screened,20,0.64,0,0,0,0,7644
EVT01186,REQ030,CAND01186,Recruiter outreach,screened,6,0.93,0,0,0,0,8372
EVT01187,REQ030,CAND01187,Job board,applied,0,0.69,0,0,0,0,10426
EVT01188,REQ030,CAND01188,LinkedIn,screened,23,0.93,0,0,0,0,8086
EVT01189,REQ030,CAND01189,Job board,screened,22,0.9,0,0,0,0,4524
EVT01190,REQ030,CAND01190,Talent pool,applied,25,0.99,0,0,0,0,4550
EVT01191,REQ030,CAND01191,Recruiter outreach,qualified,6,0.81,0,0,0,0,4394
EVT01192,REQ030,CAND01192,LinkedIn,offer,21,0.61,1,0,0,0,6474
EVT01193,REQ030,CAND01193,Referral,qualified,10,0.74,0,0,1,0,5876
EVT01194,REQ030,CAND01194,Job board,qualified,1,0.79,0,0,0,0,7774
EVT01195,REQ030,CAND01195,Talent pool,applied,22,0.83,0,0,0,1,7774
EVT01196,REQ030,CAND01196,Talent pool,offer,2,0.78,0,0,0,0,10348
EVT01197,REQ030,CAND01197,LinkedIn,applied,10,0.68,0,0,0,0,9360
EVT01198,REQ030,CAND01198,LinkedIn,applied,0,0.87,0,0,0,0,10998
EVT01199,REQ030,CAND01199,Talent pool,interview,22,0.82,0,0,0,0,10244
EVT01200,REQ030,CAND01200,Referral,screened,9,0.94,0,0,0,0,3640
EVT01201,REQ030,CAND01201,LinkedIn,applied,15,0.68,0,0,0,0,8268
EVT01202,REQ030,CAND01202,Recruiter outreach,submitted,10,0.94,0,0,0,0,10868
EVT01203,REQ030,CAND01203,LinkedIn,submitted,4,0.64,0,0,0,0,11154
EVT01204,REQ030,CAND01204,Job board,screened,22,0.73,0,0,1,0,10348
EVT01205,REQ030,CAND01205,Job board,applied,8,0.95,0,0,0,1,11960
EVT01206,REQ030,CAND01206,Job board,qualified,5,0.62,0,0,0,0,5590
EVT01207,REQ030,CAND01207,Job board,screened,25,0.86,0,0,0,1,10868
EVT01208,REQ030,CAND01208,Job board,qualified,0,0.74,0,0,0,0,9906
EVT01209,REQ030,CAND01209,Referral,submitted,4,0.71,0,0,1,0,6344
EVT01210,REQ030,CAND01210,Recruiter outreach,interview,12,0.81,0,0,0,1,11466
EVT01211,REQ030,CAND01211,Recruiter outreach,screened,2,0.78,0,0,0,0,4082
EVT01212,REQ031,CAND01212,Job board,applied,26,0.61,0,0,0,0,5115
EVT01213,REQ031,CAND01213,LinkedIn,applied,28,0.83,0,0,0,0,3525
EVT01214,REQ031,CAND01214,LinkedIn,submitted,40,0.65,0,0,0,0,6390
EVT01215,REQ031,CAND01215,Job board,qualified,9,0.9,0,0,0,0,2100
EVT01216,REQ031,CAND01216,Job board,qualified,34,0.83,0,0,0,0,4155
EVT01217,REQ031,CAND01217,Job board,interview,35,0.97,0,0,0,0,6435
EVT01218,REQ031,CAND01218,Talent pool,screened,34,0.8,0,0,0,0,6645
EVT01219,REQ031,CAND01219,Job board,applied,20,0.96,0,0,0,0,6135
EVT01220,REQ031,CAND01220,Community event,applied,38,0.76,0,0,0,0,6855
EVT01221,REQ031,CAND01221,Job board,applied,23,0.88,0,0,0,0,6045
EVT01222,REQ031,CAND01222,Talent pool,qualified,40,0.68,0,0,0,0,6390
EVT01223,REQ031,CAND01223,Recruiter outreach,submitted,30,0.88,0,0,0,0,6150
EVT01224,REQ031,CAND01224,LinkedIn,qualified,35,0.99,0,0,0,0,1815
EVT01225,REQ031,CAND01225,Recruiter outreach,applied,17,0.79,0,0,0,0,5025
EVT01226,REQ031,CAND01226,Referral,applied,24,0.71,0,0,0,0,2865
EVT01227,REQ031,CAND01227,LinkedIn,applied,35,0.8,0,1,0,0,2775
EVT01228,REQ031,CAND01228,Recruiter outreach,submitted,0,0.63,0,0,0,0,6585
EVT01229,REQ031,CAND01229,LinkedIn,screened,35,0.73,0,0,0,0,3615
EVT01230,REQ031,CAND01230,Job board,applied,13,0.81,0,0,0,0,1920
EVT01231,REQ031,CAND01231,Referral,offer,6,0.68,0,0,0,0,4920
EVT01232,REQ031,CAND01232,Job board,applied,15,0.86,0,0,0,0,5130
EVT01233,REQ031,CAND01233,Job board,screened,28,0.77,0,0,0,1,7470
EVT01234,REQ031,CAND01234,Recruiter outreach,interview,31,0.76,0,1,0,0,5820
EVT01235,REQ031,CAND01235,Referral,qualified,9,0.88,0,0,0,0,6405
EVT01236,REQ031,CAND01236,Talent pool,submitted,17,0.68,0,0,0,0,4020
EVT01237,REQ031,CAND01237,LinkedIn,interview,41,0.87,0,0,0,0,5265
EVT01238,REQ031,CAND01238,Referral,screened,28,0.96,0,0,1,0,2475
EVT01239,REQ031,CAND01239,LinkedIn,qualified,14,0.94,0,0,0,0,6750
EVT01240,REQ031,CAND01240,Job board,qualified,14,0.62,0,1,0,1,3015
EVT01241,REQ031,CAND01241,Talent pool,applied,18,0.64,1,0,0,0,5145
EVT01242,REQ031,CAND01242,Recruiter outreach,applied,5,0.84,0,0,0,0,6195
EVT01243,REQ031,CAND01243,Talent pool,screened,27,0.96,0,0,0,0,3600
EVT01244,REQ031,CAND01244,Community event,applied,11,0.8,0,0,0,0,7770
EVT01245,REQ031,CAND01245,Talent pool,qualified,0,0.72,0,0,0,0,3105
EVT01246,REQ031,CAND01246,Job board,submitted,3,0.78,1,0,0,0,2805
EVT01247,REQ031,CAND01247,Job board,applied,7,0.88,0,0,0,0,3030
EVT01248,REQ031,CAND01248,Talent pool,screened,31,0.86,0,0,1,0,4830
EVT01249,REQ031,CAND01249,Talent pool,screened,38,0.82,0,0,0,0,7545
EVT01250,REQ031,CAND01250,LinkedIn,qualified,2,0.67,0,0,0,0,6405
EVT01251,REQ031,CAND01251,Recruiter outreach,placed,1,0.71,0,0,0,0,3315
EVT01252,REQ031,CAND01252,LinkedIn,submitted,8,0.85,0,0,0,0,4110
EVT01253,REQ031,CAND01253,LinkedIn,qualified,29,0.74,0,0,0,0,3360
EVT01254,REQ032,CAND01254,Community event,applied,47,0.6,0,0,0,0,10382
EVT01255,REQ032,CAND01255,Recruiter outreach,interview,70,0.78,0,0,0,0,10585
EVT01256,REQ032,CAND01256,LinkedIn,applied,71,0.69,0,0,1,0,3828
EVT01257,REQ032,CAND01257,Talent pool,qualified,44,0.84,0,0,0,0,7685
EVT01258,REQ032,CAND01258,Recruiter outreach,qualified,65,0.6,0,0,0,0,15051
EVT01259,REQ032,CAND01259,Talent pool,screened,42,0.86,0,0,0,0,10005
EVT01260,REQ032,CAND01260,Talent pool,submitted,35,0.75,0,0,0,0,4089
EVT01261,REQ032,CAND01261,Referral,applied,19,0.76,0,0,0,0,11890
EVT01262,REQ032,CAND01262,Recruiter outreach,applied,61,0.91,1,1,0,0,6728
EVT01263,REQ032,CAND01263,Community event,qualified,43,0.84,0,0,1,0,8990
EVT01264,REQ032,CAND01264,Community event,interview,42,0.85,0,0,0,0,8323
EVT01265,REQ032,CAND01265,Talent pool,qualified,31,0.68,0,0,0,0,3799
EVT01266,REQ032,CAND01266,LinkedIn,qualified,6,0.98,0,0,0,0,7917
EVT01267,REQ032,CAND01267,LinkedIn,submitted,31,0.78,0,0,0,0,5742
EVT01268,REQ032,CAND01268,Talent pool,interview,38,0.61,0,0,0,0,5887
EVT01269,REQ032,CAND01269,Recruiter outreach,screened,51,0.92,0,0,0,1,5742
EVT01270,REQ032,CAND01270,Community event,qualified,62,0.97,0,0,0,0,9338
EVT01271,REQ032,CAND01271,Job board,screened,20,0.83,0,0,0,0,12267
EVT01272,REQ032,CAND01272,Referral,qualified,63,0.96,0,0,1,0,13833
EVT01273,REQ032,CAND01273,Community event,screened,46,0.87,1,0,0,0,13862
EVT01274,REQ032,CAND01274,Job board,qualified,74,0.61,1,0,0,1,4060
EVT01275,REQ032,CAND01275,Recruiter outreach,screened,13,0.69,0,0,0,0,7801
EVT01276,REQ032,CAND01276,Job board,screened,33,0.65,0,0,1,0,14993
EVT01277,REQ032,CAND01277,Referral,screened,20,0.87,0,0,1,0,10179
EVT01278,REQ032,CAND01278,Job board,qualified,30,0.91,0,0,0,0,8062
EVT01279,REQ032,CAND01279,LinkedIn,screened,15,0.64,0,0,1,1,10121
EVT01280,REQ032,CAND01280,Talent pool,applied,61,0.76,0,0,0,0,5278
EVT01281,REQ032,CAND01281,Talent pool,interview,60,0.86,0,0,0,0,8874
EVT01282,REQ032,CAND01282,LinkedIn,applied,23,0.92,0,1,0,0,10353
EVT01283,REQ032,CAND01283,Job board,screened,54,0.86,0,0,0,0,14616
